document_id,filename,section_path,depth,block_count,text_block_count,char_count,page_start,page_end
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Network Settings > Use the WPS Wizard for WiFi connections,2,2,1,1411,64,65
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Network Settings > View or change the WAN settings,2,2,1,2491,56,57
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering,1,2,1,248,138,146
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server,2,2,1,479,139,143
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Add a custom port forwarding service,3,2,1,2022,140,141
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Application example: Make a local web server public,3,2,1,934,142,142
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Delete a port forwarding entry,3,2,1,747,142,142
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Edit a port forwarding service,3,2,1,866,141,141
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > How the router implements the port forwarding rule,3,2,1,926,143,143
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Manage port forwarding to a local server > Set up port forwarding to a local server,3,2,1,1328,139,140
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Port triggering,2,2,1,1067,143,146
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Port triggering > Add a port triggering service,3,2,1,1809,144,145
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Port triggering > Application example: Port triggering for Internet relay chat,3,2,1,2611,145,146
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Port Forwarding and Port Triggering > Port triggering > Enable port triggering,3,2,1,1105,145,145
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router,1,2,1,818,92,110
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Always use HTTPS to access the router,2,2,1,1339,97,97
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Change the admin password,2,2,1,1009,95,95
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Check the Internet connection status,2,2,1,1725,100,100
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Connect to your router with Anywhere Access,2,2,1,559,106,106
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Display the statistics of the Internet port,2,2,1,1712,98,99
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Enable admin password reset,2,2,1,940,95,96
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Manage the router configuration file,2,2,1,202,104,105
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Manage the router configuration file > Back up the settings,3,2,1,706,104,104
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Manage the router configuration file > Erase the settings,3,2,1,1000,104,105
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Manage the router configuration file > Restore the settings,3,2,1,760,105,105
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Monitor Internet traffic,2,2,1,2372,102,103
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Reset the admin password,2,2,1,1041,96,97
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Return the router to its factory default settings,2,2,1,939,109,110
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Return the router to its factory default settings > Erase the settings,3,2,1,1000,110,110
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Return the router to its factory default settings > Use the Reset button,3,2,1,723,109,110
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Set the NTP server,2,2,1,971,107,108
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Set your time zone,2,2,1,744,107,107
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Specify ReadyDLNA media server settings,2,2,1,1517,108,109
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Turn off the router LEDs,2,2,1,817,106,106
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Update the router firmware,2,2,1,137,93,94
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Update the router firmware > Check for new firmware and update the router,3,2,1,1577,93,94
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > Update the router firmware > Manually upload firmware to the router,3,2,1,1519,94,94
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > View and manage logs of router activity,2,2,1,1676,101,101
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > View devices currently on the network,2,2,1,1096,102,102
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Manage Your Router > View information about the router and the Internet and WiFi settings,2,2,1,1252,98,98
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance,1,2,1,452,85,91
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Enable or disable AX WiFi,2,2,1,1008,90,91
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Improve network connections with Universal Plug and Play,2,2,1,2553,88,89
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management,2,2,1,340,86,88
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Enable Dynamic QoS,3,2,1,1261,86,87
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Enable or disable the automatic QoS database update,3,2,1,957,87,87
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Use Dynamic QoS to optimize Internet traffic management > Manually update the dynamic QoS database,3,2,1,1010,87,88
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Optimize Performance > Wi-Fi Multimedia Quality of Service,2,2,1,1522,89,90
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router,1,2,1,1046,111,118
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Access a storage device connected to the router from a Windows-based computer,2,2,1,685,113,113
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Access a storage device that is connected to the router from a Mac,2,2,1,1235,114,115
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Add a network folder on a USB storage device,2,2,1,1775,116,117
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Connect a USB storage device to the router,2,2,1,646,112,112
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Edit a network folder on a USB storage device,2,2,1,869,117,118
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Enable FTP access within your network,2,2,1,735,115,115
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Map a USB device to a Windows network drive,2,2,1,1170,113,114
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > Safely remove a USB storage device,2,2,1,897,118,118
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > USB device requirements,2,2,1,717,112,112
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Share USB Storage Devices Attached to the Router > View network folders on a storage device,2,2,1,1429,115,116
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings,1,2,1,444,23,41
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manage the MTU size,2,2,1,90,40,41
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manage the MTU size > Change the MTU size,3,2,1,612,41,41
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manage the MTU size > MTU concepts,3,2,1,1951,40,41
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manually set up the Internet connection,2,2,1,65,24,27
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection that uses a login,3,2,1,2772,26,27
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection without a login,3,2,1,2292,24,26
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections,2,2,1,1061,27,40
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Requirements for entering IPv6 addresses,3,2,1,376,28,28
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 6rd Internet connection,3,2,1,3715,38,40
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 6to4 tunnel Internet connection,3,2,1,2760,29,31
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 DHCP Internet connection,3,2,1,3212,33,34
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 PPPoE Internet connection,3,2,1,3535,35,36
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 fixed Internet connection,3,2,1,2133,32,33
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 pass-through Internet connection,3,2,1,883,31,31
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto config for an IPv6 Internet connection,3,2,1,3237,36,38
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto detect for an IPv6 Internet connection,3,2,1,2268,28,29
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Specify Your Internet Settings > Use the Internet Setup Wizard,2,2,1,1031,24,24
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Supplemental Information,1,2,1,149,157,160
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Supplemental Information > Factory settings,2,2,1,1542,158,159
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Supplemental Information > Technical specifications,2,2,1,1637,159,160
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting,1,2,1,572,147,156
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Changes are not saved,2,2,1,403,154,154
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Quick tips,2,2,1,69,148,149
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Quick tips > Check the WiFi settings,3,2,1,406,148,148
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Quick tips > Check the network settings,3,2,1,593,148,149
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Quick tips > Check the power adapter and Ethernet cable connections,3,2,1,515,148,148
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Quick tips > Sequence to restart your network,3,2,1,212,148,148
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot Internet browsing,2,2,1,1129,153,153
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot WiFi connectivity,2,2,1,1221,154,154
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs,2,2,1,50,149,150
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs > Internet or Ethernet LAN port LEDs are off,3,2,1,536,150,150
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs > LEDs never turn off,3,2,1,501,149,149
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs > Power LED is off or blinking,3,2,1,677,150,150
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs > Standard LED behavior when the router is powered on,3,2,1,395,149,149
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot with the LEDs > WiFi LED is off,3,2,1,316,150,150
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot your network using the ping utility,2,2,1,254,155,156
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot your network using the ping utility > Test the LAN path to your router,3,2,1,1401,155,155
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > Troubleshoot your network using the ping utility > Test the path from a Windows-based computer to a remote device,3,2,1,1579,156,156
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > You cannot access the Internet,2,2,1,2982,152,153
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Troubleshooting > You cannot log in to the router,2,2,1,2451,151,151
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet,1,2,1,397,119,126
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB storage devices through the Internet,2,2,1,825,125,126
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up HTTPS access through the Internet,2,2,1,1569,124,125
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS,2,2,1,967,120,122
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Change the Dynamic DNS settings,3,2,1,673,122,122
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Set up a new Dynamic DNS account,3,2,1,1270,120,121
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Set up and manage Dynamic DNS > Specify a DNS account that you already created,3,2,1,1583,121,122
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Your personal FTP server,2,2,1,444,122,124
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Your personal FTP server > Set up FTP access through the Internet,3,2,1,1568,123,124
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Your personal FTP server > Set up your personal FTP server,3,2,1,967,123,123
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network,1,2,1,494,127,137
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > About VPN connections,2,2,1,1597,128,128
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Enable OpenVPN service in the router,2,2,1,2290,129,130
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client,2,2,1,1249,130,134
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on a Mac computer,3,2,1,1672,132,133
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on a Windows-based computer,3,2,1,2426,130,132
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on an Android device,3,2,1,1535,134,134
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on an iOS device,3,2,1,1641,133,134
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > LAN IP addressing in VPN networks,2,2,1,717,135,135
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Use VPN to access your Internet service at home,2,2,1,565,135,137
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Use VPN to access your Internet service at home > Allow VPN client Internet access in the router,3,2,1,1321,135,136
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Use VPN to access your Internet service at home > Block VPN client Internet access in the router,3,2,1,1320,136,137
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,Use OpenVPN to Access Your Network > Use VPN to remotely access a USB storage device attached to the router,2,2,1,418,137,137
e65eaa31-8579-448d-a22c-88a8fde64409,netgear-rax50.pdf,[ROOT],0,1,1,2082,1,2
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router,1,2,1,376,19,24
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Change the language,2,2,1,705,24,24
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Connect to the network,2,2,1,211,20,21
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Connect to the network > Connect to the network using a wired connection,3,2,1,450,20,20
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Connect to the network > Find and connect to the WiFi network,3,2,1,361,20,20
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Connect to the network > WiFi connection using WPS,3,2,1,545,20,21
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Install and manage your router with the Nighthawk app,2,2,1,1187,21,22
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Types of logins,2,2,1,978,21,21
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Use a web browser to access the router,2,2,1,278,22,24
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Use a web browser to access the router > Automatic Internet Setup,3,2,1,2974,22,23
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Connect to the network and access the router > Use a web browser to access the router > Log in to the router,3,2,1,822,24,24
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet,1,2,1,546,47,56
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Block services from the Internet,2,2,1,2210,52,53
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Delete keywords from the blocked list,2,2,1,830,51,51
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Enable access control to allow or block access to the Internet,2,2,1,2167,49,50
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Manage NETGEAR Armor,2,2,1,726,48,48
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Manage NETGEAR Armor > Activate Armor using the Nighthawk app,3,2,1,193,48,48
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Manage NETGEAR Armor > View or change your NETGEAR Armor settings using the Nighthawk app,3,2,1,210,48,48
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Manage network access control lists,2,2,1,992,54,54
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Prevent blocking on a trusted computer,2,2,1,980,53,53
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Schedule when to block Internet sites and services,2,2,1,1011,54,55
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Set up security event email notifications,2,2,1,2567,55,56
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Control Access to the Internet > Use keywords to block Internet sites,2,2,1,1692,50,51
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup,1,2,1,338,8,18
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Connect your router to a modem,2,2,1,1247,16,17
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Extend the antennas,2,2,1,117,14,14
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Position your router,2,2,1,1438,15,16
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Rear panel,2,2,1,2390,13,14
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Router label,2,2,1,150,15,15
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Top panel LEDs and buttons,2,2,1,3665,10,12
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Unpack your router,2,2,1,102,9,9
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Hardware Setup > Wall-Mount Your Router,2,2,1,477,18,18
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings,1,2,1,1264,57,99
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the LAN TCP/IP settings,2,2,1,2422,61,63
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the Router’s Device Name,2,2,1,751,61,61
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the Transmission Power Control,2,2,1,1072,81,82
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the WiFi mode,2,2,1,185,69,72
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the WiFi mode > Change the WiFi mode if AX WiFi is disabled,3,2,1,2595,71,72
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the WiFi mode > Change the WiFi mode if AX WiFi is enabled,3,2,1,3719,69,71
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Change the WiFi password or the WiFi security,2,2,1,3835,73,74
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Control the WiFi radios,2,2,1,605,77,78
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Control the WiFi radios > Enable or disable the WiFi radios,3,2,1,1037,78,78
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Control the WiFi radios > Use the WiFi On/Off button,3,2,1,300,77,77
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Disable the DHCP server feature in the router,2,2,1,1140,64,65
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable 20/40 MHz coexistence for the 2.4 GHz radio,2,2,1,1455,79,80
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable AX WiFi,2,2,1,1008,78,79
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable MU-MIMO,2,2,1,1188,92,92
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable OFDMA,2,2,1,2104,80,81
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable Smart Connect,2,2,1,1194,93,93
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable airtime fairness,2,2,1,1268,91,92
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Enable or disable implicit beamforming,2,2,1,1056,90,91
57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,Manage Network Settings > Improve network connections with Universal Plug and Play,2,2,1,2553,94,95
