document_index,document_id,filename,page_index,page_number,page_bin,text_chars,word_count,token_estimate,pdf_text_blocks,image_count,drawing_count,has_text,is_blank,table_flag,figure_flag
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,64,65,P2,2267,378,567,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,65,66,P2,2010,339,503,15,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,66,67,P2,1214,211,304,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,67,68,P2,1835,310,459,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,68,69,P2,1634,275,409,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,69,70,P2,1591,285,398,23,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,70,71,P2,1575,275,394,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,71,72,P2,1368,232,342,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,72,73,P2,1409,249,353,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,73,74,P2,1730,291,433,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,74,75,P2,1993,339,499,12,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,75,76,P3,2100,366,525,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,76,77,P3,1499,264,375,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,77,78,P3,2122,363,531,13,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,78,79,P3,2253,405,564,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,79,80,P3,2161,397,541,12,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,80,81,P3,1630,301,408,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,81,82,P3,1337,226,335,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,82,83,P3,1739,301,435,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,83,84,P3,1791,312,448,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,84,85,P3,1828,317,457,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,85,86,P3,1651,288,413,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,86,87,P3,1720,294,430,12,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,87,88,P3,1743,308,436,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,88,89,P3,1200,208,300,20,0,7,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,89,90,P3,1973,345,494,22,0,7,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,90,91,P3,1739,309,435,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,91,92,P3,1269,227,318,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,92,93,P3,727,125,182,12,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,93,94,P3,795,133,199,6,0,165,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,94,95,P3,1651,289,413,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,95,96,P3,1714,289,429,18,0,6,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,96,97,P3,1550,267,388,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,97,98,P3,1349,224,338,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,98,99,P3,1629,270,408,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,99,100,P3,1552,262,388,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,100,101,P3,1682,287,421,22,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,101,102,P3,1756,312,439,21,0,12,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,102,103,P3,1531,258,383,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,103,104,P3,1913,327,479,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,104,105,P3,1438,240,360,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,105,106,P3,1554,259,389,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,106,107,P3,1707,293,427,18,0,8,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,107,108,P3,1391,235,348,12,0,16,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,108,109,P3,1523,265,381,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,109,110,P3,1297,223,325,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,110,111,P3,1848,322,462,16,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,111,112,P3,972,163,243,11,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,112,113,P4,1238,215,310,8,0,194,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,113,114,P4,1445,241,362,21,0,2,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,114,115,P4,1559,283,390,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,115,116,P4,1786,323,447,18,0,14,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,116,117,P4,1520,264,380,19,0,2,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,117,118,P4,1614,294,404,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,118,119,P4,1371,250,343,26,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,119,120,P4,1860,340,465,19,0,34,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,120,121,P4,1422,239,356,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,121,122,P4,1649,290,413,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,122,123,P4,1473,264,369,15,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,123,124,P4,1583,278,396,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,124,125,P4,1438,230,360,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,125,126,P4,1515,241,379,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,126,127,P4,1488,243,372,22,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,127,128,P4,238,38,60,4,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,128,129,P4,439,77,110,6,0,59,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,129,130,P4,1876,322,469,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,130,131,P4,1666,301,417,18,0,26,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,131,132,P4,1728,297,432,22,0,14,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,132,133,P4,1529,267,383,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,133,134,P4,726,122,182,11,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,134,135,P4,1579,265,395,18,0,14,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,135,136,P4,1895,322,474,19,0,8,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,136,137,P4,422,68,106,4,0,2,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,137,138,P4,244,45,61,5,0,50,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,138,139,P4,1866,322,467,18,0,30,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,139,140,P4,1800,327,450,16,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,140,141,P4,1772,323,443,21,1,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,141,142,P4,1579,288,395,24,1,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,142,143,P4,1621,284,406,22,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,143,144,P4,321,57,81,6,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,144,145,P4,634,100,159,7,0,49,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,145,146,P4,1850,281,463,20,0,3,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,146,147,P4,1762,299,441,16,1,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,147,148,P4,320,57,80,4,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,148,149,P4,476,87,119,6,0,78,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,149,150,P5,1831,324,458,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,150,151,P5,1696,286,424,20,0,13,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,151,152,P5,455,73,114,7,2,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,152,153,P5,952,156,238,12,2,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,153,154,P5,1881,286,471,22,0,15,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,154,155,P5,1619,276,405,19,0,13,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,155,156,P5,1776,306,444,19,0,13,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,156,157,P5,1163,192,291,12,2,10,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,157,158,P5,1586,275,397,13,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,158,159,P5,1898,327,475,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,159,160,P5,1666,287,417,21,0,18,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,160,161,P5,167,27,42,3,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,161,162,P5,299,49,75,6,0,18,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,162,163,P5,1905,325,477,19,0,21,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,163,164,P5,1714,291,429,21,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,164,165,P5,1416,239,354,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,165,166,P5,1844,315,461,19,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,166,167,P5,1959,324,490,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,167,168,P5,1765,290,442,21,0,6,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,168,169,P5,1727,280,432,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,169,170,P5,2237,366,560,11,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,170,171,P5,567,89,142,6,0,65,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,171,172,P5,1658,284,415,18,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,172,173,P5,1657,295,415,22,0,2,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,173,174,P5,2012,354,503,17,0,2,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,174,175,P5,2037,356,510,19,0,10,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,175,176,P5,2754,480,689,17,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,176,177,P5,2229,388,558,14,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,177,178,P5,1449,256,363,20,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,178,179,P5,2297,406,575,19,0,14,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,179,180,P5,238,38,60,3,0,1,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,180,181,P5,184,24,46,6,0,8,True,False,False,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,181,182,P5,1160,170,290,26,0,43,True,False,True,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,182,183,P5,1226,179,307,27,0,26,True,False,True,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,183,184,P5,709,97,178,21,0,20,True,False,True,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,184,185,P5,1506,228,377,21,0,18,True,False,True,False
4,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,185,186,P5,523,77,131,14,0,7,True,False,True,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,0,1,P1,151,24,38,5,1,11,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,1,2,P1,1634,223,409,13,0,8,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,2,3,P1,2766,194,692,13,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,3,4,P1,3342,242,836,13,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,4,5,P1,3664,257,916,11,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,5,6,P1,3163,266,791,12,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,6,7,P1,3266,251,817,14,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,7,8,P1,862,50,216,6,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,8,9,P1,374,66,94,6,0,59,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,9,10,P1,195,30,49,5,4,4796,True,False,False,True
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,10,11,P1,619,105,155,11,2,9911,True,False,True,True
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,11,12,P1,2056,372,514,16,9,13,True,False,True,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,12,13,P1,897,161,225,12,3,154,True,False,True,True
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,13,14,P1,2676,461,669,13,0,51,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,14,15,P1,640,99,160,11,2,17810,True,False,False,True
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,15,16,P1,1267,220,317,24,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,16,17,P1,746,135,187,11,2,9115,True,False,False,True
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,17,18,P1,577,115,145,7,1,161,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,18,19,P1,434,80,109,6,0,53,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,19,20,P1,1668,288,417,21,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,20,21,P1,1995,355,499,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,21,22,P1,2212,369,553,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,22,23,P1,1848,307,462,20,0,10,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,23,24,P1,1730,299,433,20,0,2,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,24,25,P1,522,84,131,6,0,45,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,25,26,P1,1477,246,370,18,0,12,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,26,27,P1,2161,372,541,16,0,24,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,27,28,P1,1769,307,443,17,0,32,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,28,29,P1,2065,365,517,15,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,29,30,P1,2136,377,534,15,0,48,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,30,31,P1,1788,301,447,20,0,15,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,31,32,P1,1646,280,412,24,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,32,33,P1,1621,279,406,21,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,33,34,P1,1953,334,489,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,34,35,P1,1973,336,494,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,35,36,P2,1602,272,401,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,36,37,P2,1719,289,430,19,0,12,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,37,38,P2,1752,300,438,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,38,39,P2,2084,363,521,15,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,39,40,P2,2000,346,500,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,40,41,P2,1942,323,486,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,41,42,P2,2192,382,548,13,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,42,43,P2,2119,349,530,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,43,44,P2,2064,345,516,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,44,45,P2,1966,326,492,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,45,46,P2,1407,243,352,20,0,11,True,False,True,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,46,47,P2,487,80,122,6,0,77,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,47,48,P2,2088,357,522,15,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,48,49,P2,2308,408,577,14,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,49,50,P2,1967,338,492,16,0,31,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,50,51,P2,1718,309,430,24,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,51,52,P2,1642,286,411,20,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,52,53,P2,1577,292,395,28,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,53,54,P2,1598,276,400,18,0,16,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,54,55,P2,1592,275,398,18,0,15,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,55,56,P2,1613,279,404,19,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,56,57,P2,1383,239,346,17,0,10,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,57,58,P2,1592,274,398,19,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,58,59,P2,1940,346,485,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,59,60,P2,528,80,132,6,0,55,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,60,61,P2,1702,275,426,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,61,62,P2,1335,235,334,21,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,62,63,P2,1273,226,319,21,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,63,64,P2,1238,211,310,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,64,65,P2,2171,360,543,13,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,65,66,P2,1748,289,437,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,66,67,P2,1539,254,385,18,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,67,68,P2,569,99,143,8,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,68,69,P2,1040,195,260,6,0,252,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,69,70,P2,2289,383,573,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,70,71,P3,1984,333,496,14,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,71,72,P3,1210,210,303,19,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,72,73,P3,1831,309,458,20,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,73,74,P3,1630,274,408,16,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,74,75,P3,1606,287,402,22,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,75,76,P3,1610,279,403,19,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,76,77,P3,1364,231,341,20,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,77,78,P3,1423,250,356,19,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,78,79,P3,1898,320,475,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,79,80,P3,1997,344,500,12,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,80,81,P3,2190,368,548,15,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,81,82,P3,1762,302,441,17,0,1,True,False,False,False
5,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,82,83,P3,1629,277,408,16,0,1,True,False,False,False
