outline_frame_id,outline_id,document_id,filename,product_model,heading_block_id,heading_text,section_path,parent_section_path,depth,page_start,page_end,page_bin,direct_text_block_count,descendant_text_block_count,direct_question_candidate_count,descendant_question_candidate_count,direct_char_count,descendant_char_count,direct_token_estimate,descendant_token_estimate,table_figure_block_count,direct_block_ids,descendant_block_ids,direct_source_frame_ids,question_outline_allowed,review_reason
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:89ac3ac6d4a7bbea,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:89ac3ac6d4a7bbea,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,5661d0a2-c7c9-5871-8db1-f79612419258,Unpack your router,Hardware Setup > Unpack your router,Hardware Setup,2,9,9,P1,1,1,1,1,102,102,26,26,1,8a1be461-4020-5f1a-ba04-c26ff0b497e5,8a1be461-4020-5f1a-ba04-c26ff0b497e5,57d18421-8c71-47bc-992e-0d0dfdcdbbea:8a1be461-4020-5f1a-ba04-c26ff0b497e5,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:c2b8a7a81af8d017,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:c2b8a7a81af8d017,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,faead860-df11-54f6-a638-38a6c6cfda20,Top panel LEDs and buttons,Hardware Setup > Top panel LEDs and buttons,Hardware Setup,2,10,12,P1,1,1,1,1,3665,3665,917,917,1,79d08515-25f8-59a9-9fef-c9b9d783eaf5,79d08515-25f8-59a9-9fef-c9b9d783eaf5,57d18421-8c71-47bc-992e-0d0dfdcdbbea:79d08515-25f8-59a9-9fef-c9b9d783eaf5,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7614a09c7c5f91bc,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7614a09c7c5f91bc,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,2e36c705-ef0b-5f94-b1bf-68722afaae41,Rear panel,Hardware Setup > Rear panel,Hardware Setup,2,13,14,P1,1,1,1,1,2390,2390,598,598,1,a9d853e2-8243-5c6a-b2da-774b3a920896,a9d853e2-8243-5c6a-b2da-774b3a920896,57d18421-8c71-47bc-992e-0d0dfdcdbbea:a9d853e2-8243-5c6a-b2da-774b3a920896,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1e4fd49fcb375b80,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1e4fd49fcb375b80,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,95dc4cc7-9bb4-5025-b6eb-373928ba5281,Extend the antennas,Hardware Setup > Extend the antennas,Hardware Setup,2,14,14,P1,1,1,1,1,117,117,30,30,1,0cc898f1-9c6e-5982-9bab-2fd9bfe720d5,0cc898f1-9c6e-5982-9bab-2fd9bfe720d5,57d18421-8c71-47bc-992e-0d0dfdcdbbea:0cc898f1-9c6e-5982-9bab-2fd9bfe720d5,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:bd2a9b275a579189,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:bd2a9b275a579189,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,2e73b4b5-53c0-5660-a671-b126a5dd5dd0,Router label,Hardware Setup > Router label,Hardware Setup,2,15,15,P1,1,1,1,1,150,150,38,38,1,b4adf386-b5f7-5b98-bcf2-0f65060c48dd,b4adf386-b5f7-5b98-bcf2-0f65060c48dd,57d18421-8c71-47bc-992e-0d0dfdcdbbea:b4adf386-b5f7-5b98-bcf2-0f65060c48dd,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:79aeb7edd70d3319,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:79aeb7edd70d3319,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,81ecb01e-0c0b-549e-adb2-307354c086f0,Position your router,Hardware Setup > Position your router,Hardware Setup,2,15,16,P1,1,1,1,1,1438,1438,360,360,0,6aafe5c2-9e7c-5443-b0ec-68521fe653f9,6aafe5c2-9e7c-5443-b0ec-68521fe653f9,57d18421-8c71-47bc-992e-0d0dfdcdbbea:6aafe5c2-9e7c-5443-b0ec-68521fe653f9,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:8d54e2b65213694a,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:8d54e2b65213694a,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,24e15cfe-61a9-51fd-a504-56ff7c483971,Connect your router to a modem,Hardware Setup > Connect your router to a modem,Hardware Setup,2,16,17,P1,1,1,1,1,1247,1247,312,312,1,9b6d8260-8141-523c-94d9-dad342266097,9b6d8260-8141-523c-94d9-dad342266097,57d18421-8c71-47bc-992e-0d0dfdcdbbea:9b6d8260-8141-523c-94d9-dad342266097,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:48409eacacf24d92,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:48409eacacf24d92,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,01249679-ea95-5382-b5ac-16ef3e715c06,Wall-Mount Your Router,Hardware Setup > Wall-Mount Your Router,Hardware Setup,2,18,18,P1,1,1,1,1,477,477,120,120,1,009e5131-52f4-5e4a-8d2b-ff9f4ea030bf,009e5131-52f4-5e4a-8d2b-ff9f4ea030bf,57d18421-8c71-47bc-992e-0d0dfdcdbbea:009e5131-52f4-5e4a-8d2b-ff9f4ea030bf,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e8d1f2ba2faa826f,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e8d1f2ba2faa826f,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,03ba8f0f-0fe5-5588-9b9a-348592afc287,Connect to the network using a wired connection,Connect to the network and access the router > Connect to the network > Connect to the network using a wired connection,Connect to the network and access the router > Connect to the network,3,20,20,P1,1,1,1,1,450,450,113,113,0,2d4a99e8-23f7-5d37-bfe7-d8e07fd88bf1,2d4a99e8-23f7-5d37-bfe7-d8e07fd88bf1,57d18421-8c71-47bc-992e-0d0dfdcdbbea:2d4a99e8-23f7-5d37-bfe7-d8e07fd88bf1,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:51a6513bbc2a11e3,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:51a6513bbc2a11e3,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,2b230065-9c96-5dac-b368-27649a3bac39,Find and connect to the WiFi network,Connect to the network and access the router > Connect to the network > Find and connect to the WiFi network,Connect to the network and access the router > Connect to the network,3,20,20,P1,1,1,1,1,361,361,91,91,0,a3662689-f8b9-5c28-8c0a-b2185487bec9,a3662689-f8b9-5c28-8c0a-b2185487bec9,57d18421-8c71-47bc-992e-0d0dfdcdbbea:a3662689-f8b9-5c28-8c0a-b2185487bec9,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1616a79769947886,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1616a79769947886,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,764b1eaf-997c-5331-a8e6-f2010af3daad,WiFi connection using WPS,Connect to the network and access the router > Connect to the network > WiFi connection using WPS,Connect to the network and access the router > Connect to the network,3,20,21,P1,1,1,1,1,545,545,137,137,0,f72b3fab-491f-57b2-a41b-dcebb85c933e,f72b3fab-491f-57b2-a41b-dcebb85c933e,57d18421-8c71-47bc-992e-0d0dfdcdbbea:f72b3fab-491f-57b2-a41b-dcebb85c933e,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:4bdaaa28252d41a2,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:4bdaaa28252d41a2,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,a7d85d76-9485-543f-b6e7-76befbe27c6e,Types of logins,Connect to the network and access the router > Types of logins,Connect to the network and access the router,2,21,21,P1,1,1,1,1,978,978,245,245,0,5bff991f-36e6-5d46-b210-d1239293b548,5bff991f-36e6-5d46-b210-d1239293b548,57d18421-8c71-47bc-992e-0d0dfdcdbbea:5bff991f-36e6-5d46-b210-d1239293b548,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1196c86d67cf71a0,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:1196c86d67cf71a0,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,1bd53174-6613-5006-bcd4-bac3e7e2ba1c,Install and manage your router with the Nighthawk app,Connect to the network and access the router > Install and manage your router with the Nighthawk app,Connect to the network and access the router,2,21,22,P1,1,1,1,1,1187,1187,297,297,0,a0302612-1576-5d05-bb59-59af013c1387,a0302612-1576-5d05-bb59-59af013c1387,57d18421-8c71-47bc-992e-0d0dfdcdbbea:a0302612-1576-5d05-bb59-59af013c1387,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:f3161081da6e6415,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:f3161081da6e6415,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,e948856f-44f1-5478-b2be-351f2ce5e8fd,Automatic Internet Setup,Connect to the network and access the router > Use a web browser to access the router > Automatic Internet Setup,Connect to the network and access the router > Use a web browser to access the router,3,22,23,P1,1,1,1,1,2974,2974,744,744,0,feb09c00-0fd2-5b2c-ae97-969bd349df0e,feb09c00-0fd2-5b2c-ae97-969bd349df0e,57d18421-8c71-47bc-992e-0d0dfdcdbbea:feb09c00-0fd2-5b2c-ae97-969bd349df0e,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e0c098ef989ddc9d,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e0c098ef989ddc9d,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,b295e9c5-e0b6-5fca-9483-892516917fc5,Log in to the router,Connect to the network and access the router > Use a web browser to access the router > Log in to the router,Connect to the network and access the router > Use a web browser to access the router,3,24,24,P1,1,1,1,1,822,822,206,206,0,284ac42f-f227-5ca0-b197-899e6ff1e768,284ac42f-f227-5ca0-b197-899e6ff1e768,57d18421-8c71-47bc-992e-0d0dfdcdbbea:284ac42f-f227-5ca0-b197-899e6ff1e768,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:4df560f4bde9cc0f,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:4df560f4bde9cc0f,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,02d3c442-3778-5fc3-9ecd-a31ef6d17001,Change the language,Connect to the network and access the router > Change the language,Connect to the network and access the router,2,24,24,P1,1,1,1,1,705,705,177,177,0,eae3c8b9-6532-5ee3-be50-bdecc1738439,eae3c8b9-6532-5ee3-be50-bdecc1738439,57d18421-8c71-47bc-992e-0d0dfdcdbbea:eae3c8b9-6532-5ee3-be50-bdecc1738439,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:615f1a78bd39eb84,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:615f1a78bd39eb84,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,3d5be808-8171-549c-b44a-ff017f17aed2,Use the Internet Setup Wizard,Specify Your Internet Settings > Use the Internet Setup Wizard,Specify Your Internet Settings,2,26,26,P1,1,1,1,1,1031,1031,258,258,0,875a5033-6dfd-575b-8a2c-9fb4ed6c7e5d,875a5033-6dfd-575b-8a2c-9fb4ed6c7e5d,57d18421-8c71-47bc-992e-0d0dfdcdbbea:875a5033-6dfd-575b-8a2c-9fb4ed6c7e5d,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:8c80cd632556e4e9,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:8c80cd632556e4e9,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,637dd5db-e557-5ec7-8ba1-c4718b9e0bf0,Specify an Internet connection without a login,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection without a login,Specify Your Internet Settings > Manually set up the Internet connection,3,26,28,P1,1,1,1,1,2963,2963,741,741,0,a114d7bd-801f-53cb-80ac-e580ea635016,a114d7bd-801f-53cb-80ac-e580ea635016,57d18421-8c71-47bc-992e-0d0dfdcdbbea:a114d7bd-801f-53cb-80ac-e580ea635016,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:78f2799eec8f9929,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:78f2799eec8f9929,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,55c47ba6-9588-5b5e-9836-0cf68ffffaa0,Specify an Internet connection that uses a login,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection that uses a login,Specify Your Internet Settings > Manually set up the Internet connection,3,28,30,P1,1,1,1,1,3438,3438,860,860,0,742215f3-fa62-5440-ac43-11dc2ffb6a5d,742215f3-fa62-5440-ac43-11dc2ffb6a5d,57d18421-8c71-47bc-992e-0d0dfdcdbbea:742215f3-fa62-5440-ac43-11dc2ffb6a5d,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:37b004c6f39e8d97,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:37b004c6f39e8d97,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,f2059e44-c415-5a65-a63a-49edece2098f,Get Multi-Gig Internet With the Multi-Gig Port,Specify Your Internet Settings > Manage a Multi-Gig Internet connection > Get Multi-Gig Internet With the Multi-Gig Port,Specify Your Internet Settings > Manage a Multi-Gig Internet connection,3,31,31,P1,1,1,1,1,1231,1231,308,308,0,69226b76-77d8-583f-be22-51b90dc95cb2,69226b76-77d8-583f-be22-51b90dc95cb2,57d18421-8c71-47bc-992e-0d0dfdcdbbea:69226b76-77d8-583f-be22-51b90dc95cb2,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:48272541c281128f,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:48272541c281128f,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,40cf68df-1e74-583c-9575-300e4279a621,Get Multi-Gig Internet With Internet Port Aggregation,Specify Your Internet Settings > Manage a Multi-Gig Internet connection > Get Multi-Gig Internet With Internet Port Aggregation,Specify Your Internet Settings > Manage a Multi-Gig Internet connection,3,31,32,P1,1,1,1,1,1623,1623,406,406,0,1d33d534-7246-570e-ab4f-847c66c94777,1d33d534-7246-570e-ab4f-847c66c94777,57d18421-8c71-47bc-992e-0d0dfdcdbbea:1d33d534-7246-570e-ab4f-847c66c94777,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a601ee74ef01a3a2,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a601ee74ef01a3a2,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,6d31d83e-440f-565b-9663-99b3ddf8eb71,Requirements for entering IPv6 addresses,Specify Your Internet Settings > Specify IPv6 Internet connections > Requirements for entering IPv6 addresses,Specify Your Internet Settings > Specify IPv6 Internet connections,3,33,33,P1,1,1,1,1,376,376,94,94,0,f0182d51-1c14-556f-8e18-ceb6082c2188,f0182d51-1c14-556f-8e18-ceb6082c2188,57d18421-8c71-47bc-992e-0d0dfdcdbbea:f0182d51-1c14-556f-8e18-ceb6082c2188,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:34aaa5671245ffe8,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:34aaa5671245ffe8,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,6885dc52-ca06-553b-827a-64766d42d239,Use auto detect for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto detect for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,33,34,P1,1,1,1,1,2268,2268,567,567,0,9a7f1203-3a55-523e-9165-6b75f8b0e5b7,9a7f1203-3a55-523e-9165-6b75f8b0e5b7,57d18421-8c71-47bc-992e-0d0dfdcdbbea:9a7f1203-3a55-523e-9165-6b75f8b0e5b7,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:d330686b16c734af,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:d330686b16c734af,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,39628e7b-1ee0-5612-b93b-ada58467f14c,Set up an IPv6 6to4 tunnel Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 6to4 tunnel Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,35,36,P2,1,1,1,1,2348,2348,587,587,0,90dc0cf2-c796-57eb-87e5-6550886d3566,90dc0cf2-c796-57eb-87e5-6550886d3566,57d18421-8c71-47bc-992e-0d0dfdcdbbea:90dc0cf2-c796-57eb-87e5-6550886d3566,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7dcc6744e0e7954c,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:7dcc6744e0e7954c,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,7a96c5d1-24e8-5dce-ac0c-3937467b94d1,Set up an IPv6 pass-through Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 pass-through Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,36,36,P2,1,1,1,1,883,883,221,221,0,9f527e50-06ce-5289-b717-6813e40cf2ee,9f527e50-06ce-5289-b717-6813e40cf2ee,57d18421-8c71-47bc-992e-0d0dfdcdbbea:9f527e50-06ce-5289-b717-6813e40cf2ee,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a83acb2e18c8d600,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a83acb2e18c8d600,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,204f6366-d855-5ab0-8be0-9d730a95024d,Set up an IPv6 fixed Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 fixed Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,37,38,P2,1,1,1,1,2133,2133,534,534,0,5ffc76ec-562d-5557-911f-c46c77ba633f,5ffc76ec-562d-5557-911f-c46c77ba633f,57d18421-8c71-47bc-992e-0d0dfdcdbbea:5ffc76ec-562d-5557-911f-c46c77ba633f,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:90fc01de3ddd93f5,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:90fc01de3ddd93f5,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,b2b517ef-fc1b-5817-8f31-e7916aab4f17,Set up an IPv6 DHCP Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 DHCP Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,38,39,P2,1,1,1,1,2800,2800,700,700,0,787ded8d-2851-5792-9481-a934897e080a,787ded8d-2851-5792-9481-a934897e080a,57d18421-8c71-47bc-992e-0d0dfdcdbbea:787ded8d-2851-5792-9481-a934897e080a,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a15cf3131d7cad31,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:a15cf3131d7cad31,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,228afa94-0eb8-54e5-8ddb-c4b3a8cf6789,Set up an IPv6 PPPoE Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 PPPoE Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,39,41,P2,1,1,1,1,3123,3123,781,781,0,f2626b4f-ec75-565c-aad5-50019b2dd1b4,f2626b4f-ec75-565c-aad5-50019b2dd1b4,57d18421-8c71-47bc-992e-0d0dfdcdbbea:f2626b4f-ec75-565c-aad5-50019b2dd1b4,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:5c59851a56345ebf,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:5c59851a56345ebf,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,8bf27740-78fd-5d18-b196-5209c03f5c65,Use auto config for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Use auto config for an IPv6 Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,41,42,P2,1,1,1,1,2825,2825,707,707,0,c06a8f87-c26e-56f6-8abd-b2a651eef025,c06a8f87-c26e-56f6-8abd-b2a651eef025,57d18421-8c71-47bc-992e-0d0dfdcdbbea:c06a8f87-c26e-56f6-8abd-b2a651eef025,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:18888eec39f3c158,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:18888eec39f3c158,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,e69d3cea-401d-5bd8-b100-7393e3242680,Set up an IPv6 6rd Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 6rd Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,43,44,P2,1,1,1,1,3715,3715,929,929,0,a7957a76-de5a-53fb-92ac-f631eb9f1398,a7957a76-de5a-53fb-92ac-f631eb9f1398,57d18421-8c71-47bc-992e-0d0dfdcdbbea:a7957a76-de5a-53fb-92ac-f631eb9f1398,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:88cdae4e848e09b9,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:88cdae4e848e09b9,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,e489a036-365a-5f84-9122-585d0e9b07dd,MTU concepts,Specify Your Internet Settings > Manage the MTU size > MTU concepts,Specify Your Internet Settings > Manage the MTU size,3,44,46,P2,1,1,1,1,2005,2005,502,502,1,eae4f314-abe4-5229-ac3e-d9cc4c571b27,eae4f314-abe4-5229-ac3e-d9cc4c571b27,57d18421-8c71-47bc-992e-0d0dfdcdbbea:eae4f314-abe4-5229-ac3e-d9cc4c571b27,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:fac12b6c6fd62dc2,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:fac12b6c6fd62dc2,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,6d9188a0-0cdc-5a27-8625-9657e21707e6,Change the MTU size,Specify Your Internet Settings > Manage the MTU size > Change the MTU size,Specify Your Internet Settings > Manage the MTU size,3,46,46,P2,1,1,1,1,611,611,153,153,0,18a45189-9618-54b7-a131-4f7218fbc1df,18a45189-9618-54b7-a131-4f7218fbc1df,57d18421-8c71-47bc-992e-0d0dfdcdbbea:18a45189-9618-54b7-a131-4f7218fbc1df,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e3e815068bc2ad30,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:e3e815068bc2ad30,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,c4a79e37-89ff-5ef9-a02d-b349ba9cd37e,Activate Armor using the Nighthawk app,Control Access to the Internet > Manage NETGEAR Armor > Activate Armor using the Nighthawk app,Control Access to the Internet > Manage NETGEAR Armor,3,48,48,P2,1,1,1,1,193,193,49,49,0,d4136315-f5d2-5cf8-a2f0-f867c8678bee,d4136315-f5d2-5cf8-a2f0-f867c8678bee,57d18421-8c71-47bc-992e-0d0dfdcdbbea:d4136315-f5d2-5cf8-a2f0-f867c8678bee,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:253cac9ac4a25524,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:253cac9ac4a25524,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,20704c4b-c778-50b3-9397-6066e6a4b0a3,View or change your NETGEAR Armor settings using the Nighthawk app,Control Access to the Internet > Manage NETGEAR Armor > View or change your NETGEAR Armor settings using the Nighthawk app,Control Access to the Internet > Manage NETGEAR Armor,3,48,48,P2,1,1,1,1,210,210,53,53,0,43e11946-2e4f-55ce-b807-d7bf6544e33b,43e11946-2e4f-55ce-b807-d7bf6544e33b,57d18421-8c71-47bc-992e-0d0dfdcdbbea:43e11946-2e4f-55ce-b807-d7bf6544e33b,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:301959e68d261a5b,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:301959e68d261a5b,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,e364cb52-f145-5c14-9b97-152ccc40502d,Enable access control to allow or block access to the Internet,Control Access to the Internet > Enable access control to allow or block access to the Internet,Control Access to the Internet,2,49,50,P2,1,1,1,1,2167,2167,542,542,0,2940f4fd-f711-5b54-96e4-f97ef6963921,2940f4fd-f711-5b54-96e4-f97ef6963921,57d18421-8c71-47bc-992e-0d0dfdcdbbea:2940f4fd-f711-5b54-96e4-f97ef6963921,True,leaf outline with direct text candidate
57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:9f1dfc9e9b4fb245,57d18421-8c71-47bc-992e-0d0dfdcdbbea:OUTLINE:9f1dfc9e9b4fb245,57d18421-8c71-47bc-992e-0d0dfdcdbbea,netgear-raxe500.pdf,RAXE500,dbac8148-4b84-56d4-ba1b-a53deda7d9c7,Use keywords to block Internet sites,Control Access to the Internet > Use keywords to block Internet sites,Control Access to the Internet,2,50,51,P2,1,1,1,1,1692,1692,423,423,0,9a6cf150-bca1-5b0b-946d-73cc4e9d6251,9a6cf150-bca1-5b0b-946d-73cc4e9d6251,57d18421-8c71-47bc-992e-0d0dfdcdbbea:9a6cf150-bca1-5b0b-946d-73cc4e9d6251,True,leaf outline with direct text candidate
