outline_frame_id,outline_id,document_id,filename,product_model,heading_block_id,heading_text,section_path,parent_section_path,depth,page_start,page_end,page_bin,direct_text_block_count,descendant_text_block_count,direct_question_candidate_count,descendant_question_candidate_count,direct_char_count,descendant_char_count,direct_token_estimate,descendant_token_estimate,table_figure_block_count,direct_block_ids,descendant_block_ids,direct_source_frame_ids,question_outline_allowed,review_reason,stratum_id,candidate_rank_in_stratum,selected_for_question,selection_seed,selection_stage,review_status
d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:6ca762548278f56e,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:6ca762548278f56e,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,9b7ada98-f56d-52d7-b714-bcd034c41864,Troubleshoot Internet browsing,Troubleshooting > Troubleshoot Internet browsing,Troubleshooting,2,194,195,P5,1,1,1,1,1129,1129,283,283,0,818e0932-f3ff-5602-b5b9-5f1d94d353ed,818e0932-f3ff-5602-b5b9-5f1d94d353ed,d363d52d-99b4-4258-9e83-eca4fbdf4722:818e0932-f3ff-5602-b5b9-5f1d94d353ed,True,leaf outline with direct text candidate,d363d52d-99b4-4258-9e83-eca4fbdf4722::P5,5,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:a51f9d983a829e2f,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:a51f9d983a829e2f,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,57b6e412-eb1a-520f-acff-d30907d1eb62,Router Label,Hardware Setup > Router Label,Hardware Setup,2,15,15,P1,1,1,1,1,192,192,48,48,1,74570597-5fb2-5834-adff-d6592b3c509d,74570597-5fb2-5834-adff-d6592b3c509d,8a56b2bf-5d68-4806-abb7-de39894bb404:74570597-5fb2-5834-adff-d6592b3c509d,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P1,2,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:8549e88eb21b4078,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:8549e88eb21b4078,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,e321abb8-43ee-538d-845e-9fb6b75fb53b,Position Your Router,Hardware Setup > Position Your Router,Hardware Setup,2,16,17,P1,1,1,1,1,1431,1431,358,358,0,a558a4fd-f5ea-5ad7-8f40-f63c42201e36,a558a4fd-f5ea-5ad7-8f40-f63c42201e36,8a56b2bf-5d68-4806-abb7-de39894bb404:a558a4fd-f5ea-5ad7-8f40-f63c42201e36,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P1,1,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0cc5c443004437fd,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0cc5c443004437fd,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,f4e87e48-1dc6-5903-a6b0-05ba1e2482d7,Wired Connection,Connect to the Network and Access the Router > Connect to the Network > Wired Connection,Connect to the Network and Access the Router > Connect to the Network,3,19,19,P1,1,1,1,1,456,456,114,114,0,cf6a9c70-f40a-521b-8ee5-c0a7ff8c1279,cf6a9c70-f40a-521b-8ee5-c0a7ff8c1279,8a56b2bf-5d68-4806-abb7-de39894bb404:cf6a9c70-f40a-521b-8ee5-c0a7ff8c1279,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P1,4,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:615f1a78bd39eb84,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:615f1a78bd39eb84,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,e55cffd6-4c4d-5154-a60f-390c1f3cfc4f,Use the Internet Setup Wizard,Specify Your Internet Settings > Use the Internet Setup Wizard,Specify Your Internet Settings,2,25,25,P1,1,1,1,1,1031,1031,258,258,0,9213a4bb-497e-56d3-be43-8791bb53a54e,9213a4bb-497e-56d3-be43-8791bb53a54e,8a56b2bf-5d68-4806-abb7-de39894bb404:9213a4bb-497e-56d3-be43-8791bb53a54e,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P1,3,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f4bd6a547d16c31d,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,758c46f3-698b-5565-b355-017c357c2992,Add a QoS Rule by LAN pot,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules > Add a QoS Rule by LAN pot,Optimize Performance > Optimize Internet Streaming With Dynamic QoS > Enable Advanced QoS and Manually Set Up QoS Rules,4,56,57,P2,1,1,1,1,989,989,248,248,0,8aecb252-6293-553d-8e28-ef7b756f0c82,8aecb252-6293-553d-8e28-ef7b756f0c82,8a56b2bf-5d68-4806-abb7-de39894bb404:8aecb252-6293-553d-8e28-ef7b756f0c82,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P2,2,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:08da0d3cf6f7d113,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,97277a8e-9988-5fbc-accd-59e211a1aec3,Improve Network Connections With Universal Plug-N-Play,Optimize Performance > Improve Network Connections With Universal Plug-N-Play,Optimize Performance,2,61,62,P2,1,1,1,1,2446,2446,612,612,0,54a5ae0e-dabe-533f-8906-cd65b27661ec,54a5ae0e-dabe-533f-8906-cd65b27661ec,8a56b2bf-5d68-4806-abb7-de39894bb404:54a5ae0e-dabe-533f-8906-cd65b27661ec,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P2,5,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:d57e6bd4481fd591,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:d57e6bd4481fd591,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,80867e6b-9d67-5921-9ed3-55725f5cee62,Change the LAN TCP/IP Settings,Manage Network Settings > Change the LAN TCP/IP Settings,Manage Network Settings,2,67,69,P2,1,1,1,1,2422,2422,606,606,0,5daae3a0-c73e-5639-84a1-0761839ee2e8,5daae3a0-c73e-5639-84a1-0761839ee2e8,8a56b2bf-5d68-4806-abb7-de39894bb404:5daae3a0-c73e-5639-84a1-0761839ee2e8,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P2,1,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:31492668154ad027,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:31492668154ad027,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,95926e3e-f67c-5942-ae37-3e6bd07fe193,Reserve an IP Address,Manage Network Settings > Manage Reserved LAN IP Addresses > Reserve an IP Address,Manage Network Settings > Manage Reserved LAN IP Addresses,3,71,72,P2,1,1,1,1,1177,1177,295,295,0,1ffc5577-ba76-5c13-96f7-9639c441a28b,1ffc5577-ba76-5c13-96f7-9639c441a28b,8a56b2bf-5d68-4806-abb7-de39894bb404:1ffc5577-ba76-5c13-96f7-9639c441a28b,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P2,3,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:32fbc46ff6fbb138,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:32fbc46ff6fbb138,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,a828bff6-154a-51f4-8ff0-40bce2dceb74,Edit a Reserved IP Address,Manage Network Settings > Manage Reserved LAN IP Addresses > Edit a Reserved IP Address,Manage Network Settings > Manage Reserved LAN IP Addresses,3,72,72,P2,1,1,1,1,732,732,183,183,0,c03fece9-71eb-590c-bc23-3d5a9d175b2b,c03fece9-71eb-590c-bc23-3d5a9d175b2b,8a56b2bf-5d68-4806-abb7-de39894bb404:c03fece9-71eb-590c-bc23-3d5a9d175b2b,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P2,4,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:02eb99aaf0ddb8b1,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:02eb99aaf0ddb8b1,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,c5abb380-1b89-52ca-9f13-d0036f0f59f4,Set Up the Router as a WiFi Repeater,Manage Network Settings > Set Up the Router as a WiFi Repeater,Manage Network Settings,2,86,87,P3,1,1,1,1,2146,2146,537,537,0,9a37a3e7-3b9a-5ac3-a422-1082072b55f1,9a37a3e7-3b9a-5ac3-a422-1082072b55f1,8a56b2bf-5d68-4806-abb7-de39894bb404:9a37a3e7-3b9a-5ac3-a422-1082072b55f1,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P3,3,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2b84714e210fd033,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,6ce57a8e-b8f4-5455-99c5-16722de55603,Check the Internet Connection Status,Manage Your Router > Check the Internet Connection Status,Manage Your Router,2,101,102,P3,1,1,1,1,1501,1501,376,376,0,537310b8-39d1-57ca-81f0-ddddc2ad9916,537310b8-39d1-57ca-81f0-ddddc2ad9916,8a56b2bf-5d68-4806-abb7-de39894bb404:537310b8-39d1-57ca-81f0-ddddc2ad9916,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P3,2,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:4f8154605dabd682,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:4f8154605dabd682,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,4476e27a-d3e6-5e60-a774-01121b4b0dfb,View and Manage Logs of Router Activity,Manage Your Router > View and Manage Logs of Router Activity,Manage Your Router,2,102,102,P3,1,1,1,1,1627,1627,407,407,0,371880ae-aa71-5a21-85f4-7420d05fd2a5,371880ae-aa71-5a21-85f4-7420d05fd2a5,8a56b2bf-5d68-4806-abb7-de39894bb404:371880ae-aa71-5a21-85f4-7420d05fd2a5,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P3,4,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:42bc10659811af2c,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:42bc10659811af2c,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,6a03b9b0-cb34-5d9f-82ae-4c2fa5214c65,Set Up Remote Management,Manage Your Router > Remote Access > Set Up Remote Management,Manage Your Router > Remote Access,3,107,108,P3,1,1,1,1,1615,1615,404,404,0,79d677ad-2fef-50d3-92dd-c07a6df0f14e,79d677ad-2fef-50d3-92dd-c07a6df0f14e,8a56b2bf-5d68-4806-abb7-de39894bb404:79d677ad-2fef-50d3-92dd-c07a6df0f14e,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P3,1,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f79ea7be006eeae3,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:f79ea7be006eeae3,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,0ac0b429-cdd9-5935-a8ac-ba55919c03f8,Change the NTP Server,Manage Your Router > Change the NTP Server,Manage Your Router,2,110,110,P3,1,1,1,1,882,882,221,221,0,d4980606-c8d1-5aca-adbe-96e35254c9e1,d4980606-c8d1-5aca-adbe-96e35254c9e1,8a56b2bf-5d68-4806-abb7-de39894bb404:d4980606-c8d1-5aca-adbe-96e35254c9e1,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P3,5,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:c57a24db43b9086e,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:c57a24db43b9086e,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,a26088b7-1e3c-53b3-a69a-0b46efac7ea3,Use Time Machine to Back Up Onto a USB Hard Disk,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine > Use Time Machine to Back Up Onto a USB Hard Disk,Share USB Storage Devices Attached to the Router > Back Up Mac Computers With Time Machine,3,119,120,P4,1,1,1,1,1955,1955,489,489,0,bc04d898-6ac5-5464-bada-56570a81cc78,bc04d898-6ac5-5464-bada-56570a81cc78,8a56b2bf-5d68-4806-abb7-de39894bb404:bc04d898-6ac5-5464-bada-56570a81cc78,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P4,2,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:d633c352b7bcd685,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:d633c352b7bcd685,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,99c5b3bd-20d5-5888-8409-e04688e4636c,View or Change Network Folders on a Storage Device,Share USB Storage Devices Attached to the Router > View or Change Network Folders on a Storage Device,Share USB Storage Devices Attached to the Router,2,121,122,P4,1,1,1,1,1545,1545,387,387,0,fe9a945d-04ba-5396-9310-969fd3b0cda3,fe9a945d-04ba-5396-9310-969fd3b0cda3,8a56b2bf-5d68-4806-abb7-de39894bb404:fe9a945d-04ba-5396-9310-969fd3b0cda3,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P4,1,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:c609b236ba26c5f0,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:c609b236ba26c5f0,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,3fad320f-5d9b-5f4c-bb12-29852cea0515,Download Files Using NETGEAR Downloader,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader > Download Files Using NETGEAR Downloader,Share USB Storage Devices Attached to the Router > Set Up NETGEAR Downloader,3,124,125,P4,1,1,1,1,1480,1480,370,370,0,53f8662a-eb74-5082-b7b5-b4a49221dd56,53f8662a-eb74-5082-b7b5-b4a49221dd56,8a56b2bf-5d68-4806-abb7-de39894bb404:53f8662a-eb74-5082-b7b5-b4a49221dd56,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P4,3,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6cca2b13d46fd9ff,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6cca2b13d46fd9ff,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,65952a2a-4c0f-56f5-ac4c-564f6c2e6129,Access USB Storage Devices Through the Internet,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB Storage Devices Through the Internet,Use Dynamic DNS to Access USB Storage Devices Through the Internet,2,135,135,P4,1,1,1,1,646,646,162,162,0,af255485-98d7-59f8-94db-806fd6280e64,af255485-98d7-59f8-94db-806fd6280e64,8a56b2bf-5d68-4806-abb7-de39894bb404:af255485-98d7-59f8-94db-806fd6280e64,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P4,5,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0fc676a3a4479418,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:0fc676a3a4479418,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,7797ef5d-39d7-5b0a-acd5-be8fd48d8e6b,Create a ReadyCLOUD Account,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Remotely Access a USB Device Using ReadyCLOUD > Create a ReadyCLOUD Account,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Remotely Access a USB Device Using ReadyCLOUD,3,135,136,P4,1,1,1,1,495,495,124,124,0,89cf7641-ad76-514d-a38e-ff036b200250,89cf7641-ad76-514d-a38e-ff036b200250,8a56b2bf-5d68-4806-abb7-de39894bb404:89cf7641-ad76-514d-a38e-ff036b200250,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P4,4,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:fdf9a6339ff3dcd8,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:fdf9a6339ff3dcd8,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,ab2ecd61-26ef-50cf-a194-8fa78fff7746,Install OpenVPN Software on an iOS Device,Use VPN to Access Your Network > Install OpenVPN Software > Install OpenVPN Software on an iOS Device,Use VPN to Access Your Network > Install OpenVPN Software,3,155,155,P5,1,1,1,1,1349,1349,338,338,0,0cff8f5c-96b8-5d33-9c11-37f93f8300fb,0cff8f5c-96b8-5d33-9c11-37f93f8300fb,8a56b2bf-5d68-4806-abb7-de39894bb404:0cff8f5c-96b8-5d33-9c11-37f93f8300fb,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P5,2,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2d37d42c99e677a0,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2d37d42c99e677a0,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,63fab821-b7a6-5139-b447-8eaec84801a5,Enable Port Triggering,Manage Port Forwarding and Port Triggering > Port Triggering > Enable Port Triggering,Manage Port Forwarding and Port Triggering > Port Triggering,3,169,169,P5,1,1,1,1,1087,1087,272,272,0,d3434e35-bd8e-5fb1-abf1-dc473fa6e873,d3434e35-bd8e-5fb1-abf1-dc473fa6e873,8a56b2bf-5d68-4806-abb7-de39894bb404:d3434e35-bd8e-5fb1-abf1-dc473fa6e873,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P5,5,False,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:59222463e26d1879,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:59222463e26d1879,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,391bcfea-10bc-5979-bd3a-5983890e2a5b,Sequence to Restart Your Network,Troubleshooting > Quick Tips > Sequence to Restart Your Network,Troubleshooting > Quick Tips,3,172,172,P5,1,1,1,1,212,212,53,53,0,f2289449-f54e-5af6-8243-762118ef305b,f2289449-f54e-5af6-8243-762118ef305b,8a56b2bf-5d68-4806-abb7-de39894bb404:f2289449-f54e-5af6-8243-762118ef305b,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P5,3,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2be192fda8a4722e,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:2be192fda8a4722e,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,eabe3bdb-238a-5c70-b0f2-0cfafdfe24b2,Troubleshoot WiFi Connectivity,Troubleshooting > Troubleshoot WiFi Connectivity,Troubleshooting,2,177,178,P5,1,1,1,1,1225,1225,307,307,0,65aa662f-9473-5c74-b996-74e7f545f09c,65aa662f-9473-5c74-b996-74e7f545f09c,8a56b2bf-5d68-4806-abb7-de39894bb404:65aa662f-9473-5c74-b996-74e7f545f09c,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P5,1,True,20260831,outline_random_pick,pending_manual_review
8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6d1843f7bb5a6235,8a56b2bf-5d68-4806-abb7-de39894bb404:OUTLINE:6d1843f7bb5a6235,8a56b2bf-5d68-4806-abb7-de39894bb404,netgear-r7000.pdf,R7000,13cb6ca9-e8a4-5b54-8722-595760ab13c1,Test the Path From a Windows-Based Computer to a Remote Device,Troubleshooting > Troubleshoot Your Network Using the Ping Utility > Test the Path From a Windows-Based Computer to a Remote Device,Troubleshooting > Troubleshoot Your Network Using the Ping Utility,3,179,180,P5,1,1,1,1,1579,1579,395,395,0,57e4bd0c-1f9c-5965-be15-b5de64a53388,57e4bd0c-1f9c-5965-be15-b5de64a53388,8a56b2bf-5d68-4806-abb7-de39894bb404:57e4bd0c-1f9c-5965-be15-b5de64a53388,True,leaf outline with direct text candidate,8a56b2bf-5d68-4806-abb7-de39894bb404::P5,4,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:89ac3ac6d4a7bbea,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:89ac3ac6d4a7bbea,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,68766dea-6c83-50c8-a4da-d49f6fa20e0e,Unpack your router,Hardware Setup > Unpack your router,Hardware Setup,2,10,10,P1,1,1,1,1,102,102,26,26,1,89d399fa-1c1b-5d37-b35a-194ce673ec69,89d399fa-1c1b-5d37-b35a-194ce673ec69,d69381d0-06ed-49bf-9fe1-6050d9374432:89d399fa-1c1b-5d37-b35a-194ce673ec69,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P1,3,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:79aeb7edd70d3319,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:79aeb7edd70d3319,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,161c1958-c1ef-5a83-9ab1-d2789d653f2f,Position your router,Hardware Setup > Position your router,Hardware Setup,2,15,16,P1,1,1,1,1,1431,1431,358,358,0,a598cdde-568d-5aea-8f59-8c49a63df425,a598cdde-568d-5aea-8f59-8c49a63df425,d69381d0-06ed-49bf-9fe1-6050d9374432:a598cdde-568d-5aea-8f59-8c49a63df425,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P1,1,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:4bdaaa28252d41a2,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:4bdaaa28252d41a2,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,5b7ca033-a763-5c91-94c0-3d8ca435da12,Types of logins,Connect to the network and access the router > Types of logins,Connect to the network and access the router,2,21,21,P1,1,1,1,1,909,909,228,228,0,6af6a140-458c-5188-b116-2f8430c69437,6af6a140-458c-5188-b116-2f8430c69437,d69381d0-06ed-49bf-9fe1-6050d9374432:6af6a140-458c-5188-b116-2f8430c69437,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P1,2,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7dcc6744e0e7954c,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:7dcc6744e0e7954c,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,31994e09-1fdf-5619-b2d4-863d00862603,Set up an IPv6 pass-through Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 pass-through Internet connection,Specify Your Internet Settings > Specify IPv6 Internet connections,3,36,36,P2,1,1,1,1,883,883,221,221,0,f02b327f-e424-5fbd-884a-afa982cfba97,f02b327f-e424-5fbd-884a-afa982cfba97,d69381d0-06ed-49bf-9fe1-6050d9374432:f02b327f-e424-5fbd-884a-afa982cfba97,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P2,4,True,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8b21da5331cde3b1,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:8b21da5331cde3b1,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,e857758f-9fab-572a-90bd-cf09a2a61dc5,Prevent blocking on a trusted computer,Control Access to the Internet > Prevent blocking on a trusted computer,Control Access to the Internet,2,57,57,P2,1,1,1,1,980,980,245,245,0,b5a0a7c4-36cf-5be3-9862-fc0052d5a08b,b5a0a7c4-36cf-5be3-9862-fc0052d5a08b,d69381d0-06ed-49bf-9fe1-6050d9374432:b5a0a7c4-36cf-5be3-9862-fc0052d5a08b,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P2,3,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:9ca4dc7d4b328d33,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:9ca4dc7d4b328d33,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,53e79640-91e9-5630-9a5a-9c6914760a88,Delete all QoS rules,Optimize Performance > Optimize Internet streaming with QoS > Delete all QoS rules,Optimize Performance > Optimize Internet streaming with QoS,3,64,64,P2,1,1,1,1,676,676,169,169,0,713f1e84-9851-5a0c-ae94-b7c693ff503c,713f1e84-9851-5a0c-ae94-b7c693ff503c,d69381d0-06ed-49bf-9fe1-6050d9374432:713f1e84-9851-5a0c-ae94-b7c693ff503c,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P2,1,False,20260831,outline_random_pick,pending_manual_review
d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432:OUTLINE:b393aec4e5f20ee4,d69381d0-06ed-49bf-9fe1-6050d9374432,netgear-rax120.pdf,RAX120,b4fccd31-9bbf-5482-a56e-49b6b16fe44a,View or change the WAN settings,Manage Network Settings > View or change the WAN settings,Manage Network Settings,2,70,71,P2,1,1,1,1,2491,2491,623,623,0,304579c0-2505-541b-9272-41a33abdc404,304579c0-2505-541b-9272-41a33abdc404,d69381d0-06ed-49bf-9fe1-6050d9374432:304579c0-2505-541b-9272-41a33abdc404,True,leaf outline with direct text candidate,d69381d0-06ed-49bf-9fe1-6050d9374432::P2,2,True,20260831,outline_random_pick,pending_manual_review
