question_id,question_pair_id,outline_frame_id,document_id,filename,product_model,section_path,question_family,evidence_block_ids,review_status,language,question,answer
Q-087,Q-087,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:f67dde43cca3ccc5,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Troubleshooting > Quick tips > Sequence to restart your network,troubleshooting_diagnostics,"[""594cc248-162e-5180-b1f6-243ea1c30a9e"", ""13759793-9afc-595a-9823-db9c83e1289c""]",codex_selected_provenance_checked,en,What is the proper restart order for the RBK852?,"Turn off and unplug the modem, turn off the router, start the modem and wait two minutes, then start the router and wait two more minutes."
Q-088,Q-088,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb:OUTLINE:3d986da173d7e0d6,4431ab7b-17f3-4bc6-8ee4-691efbcdfdeb,netgear-rbk852.pdf,RBK852,Troubleshooting > Troubleshoot your network using the ping utility > Test the path from your computer to a remote device,troubleshooting_diagnostics,"[""d3189db7-52ee-502f-8466-5dbddbf1c80e"", ""8989f72f-c45f-5a19-b2ce-b190765e7b28""]",codex_selected_provenance_checked,en,How can I test the path from my computer through the RBK852 to another address?,"Run several ping requests from Windows after checking the LAN path. If they fail, check the gateway, network, modem, ISP host name, and MAC settings."
Q-089,Q-089,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:89ac3ac6d4a7bbea,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Hardware Setup > Unpack your router,facts_specifications,"[""3252b308-2ca3-5fec-b98f-6d89b53b5bb2""]",codex_selected_provenance_checked,en,What comes in the XR500 package?,"The package contains the XR500 router, four antennas, its power adapter, and an Ethernet cable."
Q-090,Q-090,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:8c80cd632556e4e9,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection without a login,setup_configuration,"[""57de6a0a-7950-51e6-ae2d-6b4a3b64321d"", ""cb248990-463a-5428-8ee2-082f71f0484e""]",codex_selected_provenance_checked,en,How do I set up the XR500 when my provider does not require a login?,"Open Internet Setup, leave the provider-login option set to No, enter any required account or host information, choose IP/DNS/MAC settings, and Apply then test."
Q-091,Q-091,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:404443cd868cae72,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Customize Quality of Service Settings and Optimize Gaming > Manage bandwidth allocation > Prevent network congestion with Anti-Bufferbloat,features_security_maintenance_limitations,"[""87c05b8e-f679-5c99-b655-9b055683ae84"", ""44b909e7-8fcd-5a49-bae0-e2be984df636""]",codex_selected_provenance_checked,en,How does the XR500 help when one device uses too much internet?,Anti-Bufferbloat limits the share of total bandwidth used by heavy devices so other devices have bandwidth and less delay.
Q-092,Q-092,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:74afed194cd3e540,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Customize Quality of Service Settings and Optimize Gaming > Manage traffic prioritization > Prioritize traffic for a device and view prioritization information,features_security_maintenance_limitations,"[""067a1684-73ec-508e-8233-13a8d6b9f430"", ""d9934c94-0789-5258-8d3c-3482e84637b0"", ""3ac82c6c-31ff-53a0-a39c-b5b9db32a00a""]",codex_selected_provenance_checked,en,How does the XR500 help reduce lag when the network is busy?,Traffic prioritization places selected device or service traffic at the front of the queue to reduce lag when the network is busy.
Q-093,Q-093,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:fb4e7790552c591a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage the Router’s Network Settings > Manage reserved LAN IP addresses > Change a reserved IP address,features_security_maintenance_limitations,"[""b76b2605-ab8e-5508-90b0-0cc46974fc3e"", ""e3bace6b-5d07-5dcc-8041-f1933c6cd04f""]",codex_selected_provenance_checked,en,How can I change a reserved local address on the XR500?,"Select the reserved-address entry, edit it, Apply on Address Reservation, and Apply again on LAN Setup."
Q-094,Q-094,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:2a1f86ae07dbb7ba,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage the Router’s WiFi Settings > Configure WPA/WPA2 enterprise WiFi security,features_security_maintenance_limitations,"[""0af88c60-337f-5b55-8e8b-e2b07f800616"", ""e8550a88-ca9e-5dc2-8bb3-4dd7ff222c8d""]",codex_selected_provenance_checked,en,What do I need for business-style Wi-Fi security on the XR500?,Enterprise Wi-Fi security requires access to a RADIUS server. Use a wired connection while changing the main Wi-Fi settings.
Q-095,Q-095,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:9605907c7bf37548,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Share USB Storage Devices Attached to the Router > Approve USB devices,features_security_maintenance_limitations,"[""2cc3db60-d462-5d2e-8bb3-212863e51abf"", ""7b507311-06c1-518a-b57f-17ce47a7dc19"", ""dee55ef8-729a-51e5-9b1c-29cce4910ea6""]",codex_selected_provenance_checked,en,How can I allow only approved USB devices on the XR500?,"Open USB Settings, choose Approved Devices, select a device from the available list, and confirm the change."
Q-096,Q-096,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:6096909eb580ff0a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB storage devices through the Internet > Set up FTP access through the Internet,features_security_maintenance_limitations,"[""84bf0b6c-a37f-5a99-920b-d730b0c58307"", ""c929ed63-79dc-5933-9d6f-91e772c5b4d1"", ""1d4788df-374d-52e0-a31b-c406a91abfcc"", ""9c7f8f5e-dadb-5ed0-b8be-baa2f11349a8""]",codex_selected_provenance_checked,en,How do I make XR500 USB storage available from outside home using FTP?,"Connect a USB storage device and enable FTP access over the Internet in Settings > USB Storage > ReadySHARE Storage; limit read and write access to the accounts you intend to use. From a remote computer, connect with the router's DDNS name or Internet-port IP address, then use FTP to reach the shared files. The FTP-use page applies the configured folder permissions."
Q-097,Q-097,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:3dba8dc2dd4b2305,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use Dynamic DNS to Access USB Storage Devices Through the Internet > Access USB storage devices through the Internet > Use FTP to access storage devices through the Internet,features_security_maintenance_limitations,"[""1d4788df-374d-52e0-a31b-c406a91abfcc"", ""9c7f8f5e-dadb-5ed0-b8be-baa2f11349a8""]",codex_selected_provenance_checked,en,How can I access XR500 USB files from another computer?,"Set up FTP over the internet, then use a browser or FTP client with the router's internet address or DDNS name and an allowed account."
Q-098,Q-098,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:65bda46f8a067355,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use OpenVPN to Access Your Network > Install OpenVPN software on a VPN client > Install OpenVPN software on an Android device,features_security_maintenance_limitations,"[""6456b41d-491e-536d-beda-6bac85f1de0f"", ""65a39d84-6b18-50df-b32a-a7d46fbe2cfc""]",codex_selected_provenance_checked,en,How do I set up the XR500 OpenVPN connection on an Android phone?,"Enable and configure OpenVPN on the XR500 before downloading client files. On Android, install OpenVPN Connect from Google Play, open the router's VPN Service page, make sure the service is enabled, download the Smart Phone configuration package, and import the .ovpn file into OpenVPN Connect."
Q-099,Q-099,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:f34b65066a692479,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Use VPN to Access An External Network > Enable the VPN client in the router and connect to a VPN server,features_security_maintenance_limitations,"[""407577d5-49e8-5bff-a6c1-3ed073e77654"", ""647b4f2b-f7e4-59a8-95e7-2b8309f75418"", ""36995834-66ad-5975-9724-aa9f228f5502""]",codex_selected_provenance_checked,en,What do I need to use the XR500 as a VPN client with a commercial provider?,"In this setup the XR500 is the VPN client and the external provider is the VPN server, so devices on the router can use that encrypted connection. You need the provider's license and login details. In Settings > Advanced Settings > VPN Client, enable the client, choose the provider, protocol, country, and city, enter the credentials, and select Connect."
Q-100,Q-100,404fe683-4727-4c53-9c1d-9adf98a793c4:OUTLINE:dd5db5544af2935a,404fe683-4727-4c53-9c1d-9adf98a793c4,netgear-xr500.pdf,XR500,Manage and Customize Internet Traffic Rules for Ports > Manage port triggering for services and applications > Add a port triggering service or application,features_security_maintenance_limitations,"[""1e648057-fab4-582c-abb2-c775e2d3301f"", ""75118c37-2376-50c5-b907-2ae6d10da16e"", ""64c16e90-13ba-5c5f-aff7-eb4db090d3b9""]",codex_selected_provenance_checked,en,"What is port triggering, and how do I configure it for an app on the XR500?","Port triggering dynamically opens inbound ports after an application sends traffic, unlike fixed port forwarding. In Settings > Advanced Settings > Port Triggering, choose Add Service, enter the service name, user scope, protocols, triggering port, and inbound range, and apply it. Then clear Disable Port Triggering, set an optional timeout up to 9999 minutes, and apply again."
Q-101,Q-001,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:e271e0b47a14e4d5,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Hardware Setup > Rear Panel,facts_specifications,"[""833c7618-7c73-5ea3-aaf6-5f74eae69f52"", ""724d26e2-ed75-5043-b025-de4c01da0714""]",codex_selected_provenance_checked,id,Apa yang perlu saya ketahui tentang kontrol belakang dan lampu depan CM2000 saat menyiapkannya?,"Panel belakang memiliki tombol Reset, port Ethernet, port kabel koaksial, dan konektor daya DC. Menahan Reset minimal tujuh detik mengembalikan modem ke setelan pabrik. LED depan menunjukkan status daya dan koneksi, sehingga dapat digunakan untuk memastikan modem menyala dan terhubung."
Q-102,Q-002,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:7cd40e7c102d4666,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Hardware Setup > Label,facts_specifications,"[""724d26e2-ed75-5043-b025-de4c01da0714"", ""b9899548-cfa5-5bb4-8284-7d82e663abd1""]",codex_selected_provenance_checked,id,Di mana saya dapat menemukan informasi pada label CM2000 dan mengenali sambungan belakang yang diperlukan?,"Label mencantumkan informasi login, alamat MAC, dan nomor seri. Pada panel belakang terdapat tombol Reset, port Ethernet, port koaksial, dan konektor daya DC; gunakan port Ethernet untuk aktivasi atau menghubungkan router setelahnya."
Q-103,Q-003,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:4b622d7b00d4e652,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Hardware Setup > Install and Activate Your Cable Modem > Connect Your Cable Modem to a Router After Installation and Activation,setup_configuration,"[""bc51c3d9-60e7-5b90-b7fc-8c8f3c0a3a6d"", ""3d9321dd-db92-5587-9b08-a34e736a627e"", ""4270da4c-a5fb-5ae4-a513-fd42dc41cfbb"", ""8ed480ba-e35c-5a7d-85ba-ad748ae7732c"", ""8fd1b794-0507-59d3-88fa-2209736ef6da""]",codex_selected_provenance_checked,id,"Apa yang perlu dilakukan pada CM2000 baru, mulai dari menghubungkan komputer dan mengaktifkan layanan hingga menghubungkan router dan memeriksa kecepatan?","CM2000 menghubungkan layanan penyedia ke komputer atau router. Hubungkan komputer ke modem, siapkan informasi akun penyedia dan modem, lalu aktifkan layanan. Setelah aktif, nyalakan ulang modem, hubungkan port Ethernet ke port WAN/Internet router, nyalakan router, dan hubungkan komputer ke router. Terakhir, jalankan uji kecepatan penyedia dan hubungi penyedia jika hasilnya di bawah paket."
Q-104,Q-004,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:98f6c2f591f61009,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Manage Your Network > Change the admin password,setup_configuration,"[""04fa120c-f70a-5771-82d0-525c222814e1"", ""4cb893dc-21bd-5b88-92cb-a874cd79e74e"", ""0de5a970-8b6a-5e57-ba98-6f57671a841c""]",codex_selected_provenance_checked,id,"Setelah penyiapan, bagaimana cara masuk ke CM2000 dan mengubah kata sandi administratornya?","Penggunaan normal tidak memerlukan login, tetapi masuklah saat perlu mengubah pengaturan. Hubungkan perangkat ke modem, buka http://192.168.100.1, lalu masuk sebagai admin dengan kata sandi pada label produk. Pilih ADVANCED > Administration > Set Password, masukkan kata sandi lama dan baru dua kali, lalu terapkan kata sandi aman sepanjang 6–32 karakter."
Q-105,Q-005,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:6a53389304868c8b,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Manage Your Network > View cable modem initialization,facts_specifications,"[""eb2ebf98-481f-54be-b4a3-56ea1bdf5749"", ""89ec02e1-535c-52f6-9162-6966ecfbb9c3""]",codex_selected_provenance_checked,id,Bagaimana saya tahu bahwa CM2000 sudah selesai menyala?,"Modem memindai frekuensi, menyiapkan kanal, mendapatkan alamat WAN, lalu tersambung ke internet. Statusnya dapat dilihat di Cable Connection pada bagian Startup Procedure dan channel."
Q-106,Q-006,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:922aff4d97250b1a,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Manage Your Network > Reset the cable modem to factory default settings > Use the factory reset software button,troubleshooting_diagnostics,"[""32161388-87c1-53c5-9f08-9867bf5baeb1"", ""62f9a09d-d5a8-5805-8b92-4d0be62383ce""]",codex_selected_provenance_checked,id,"Bagaimana cara mereset CM2000 dari halaman web, dan apa yang terjadi setelahnya?","Masuk di http://192.168.100.1, buka tab ADVANCED, pilih Factory reset, konfirmasi dengan OK, dan jangan mengganggu modem saat melakukan boot ulang. Reset menghapus pengaturan yang dibuat dan memerlukan sekitar satu menit; setelahnya kata sandi kembali ke yang ada pada label produk dan alamat LAN adalah 192.168.100.1."
Q-107,Q-007,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:25d276b399cc0e63,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Manage Your Network > Reset the cable modem to factory default settings > Use the reset button on the back panel,troubleshooting_diagnostics,"[""32161388-87c1-53c5-9f08-9867bf5baeb1"", ""c5c4c17f-c329-5b9c-837f-7d33e641682f""]",codex_selected_provenance_checked,id,"Bagaimana cara mereset CM2000 dengan tombol saat halaman web tidak dapat digunakan, dan apa yang terjadi setelahnya?","Di bagian belakang CM2000, tekan dan tahan tombol Reset dengan penjepit kertas yang diluruskan sampai modem melakukan boot ulang. Tindakan ini menghapus pengaturan yang dibuat dan memerlukan sekitar satu menit. Kata sandi kembali ke nilai pada label produk dan alamat LAN tetap 192.168.100.1."
Q-108,Q-008,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:a071a10fef9360ce,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Troubleshooting > Cannot log in to the cable modem,troubleshooting_diagnostics,"[""a88667b7-b299-50cb-9f9c-7ca1197494a0"", ""85bd9c8e-a264-5649-acbc-73648b7ce861"", ""5127b280-fd0a-571f-ab9a-f66bb57d3f73""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa saat tidak bisa masuk ke CM2000 atau mengakses internet?,"Mulai dari LED modem dan pastikan daya serta koneksi online terlihat normal. Kemudian periksa kabel Ethernet, dukungan browser, mulai ulang browser, nama admin dengan huruf kecil, Caps Lock, dan rentang alamat komputer 192.168.100.2–192.168.100.254. Jika LED Online putih tetapi Internet tetap tidak berfungsi, pastikan alamat MAC modem terdaftar pada penyedia."
Q-109,Q-009,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa:OUTLINE:b934612f8b7cd99e,7b2e79c5-ed95-43f3-bb4b-e882e3bfeefa,netgear-cm2000.pdf,CM2000,Supplemental Information > Technical Specifications,facts_specifications,"[""aaab89bf-432b-54b0-8b19-e4aba634a9a7"", ""88695618-cf2a-5bf0-9a58-da1167d8f0c6""]",codex_selected_provenance_checked,id,Apa spesifikasi utama dan setelan bawaan pabrik CM2000?,"CM2000 memakai adaptor 110–120 V, 47–60 Hz dengan keluaran 12 VDC/1,5 A, berukuran 6,8 × 3,7 × 8,2 inci, berbobot sekitar 1,02 lb, serta memiliki port Ethernet 2,5 Gbps dan konektor koaksial. Login bawaannya adalah http://192.168.100.1 dengan nama pengguna admin dan kata sandi pada label produk."
Q-110,Q-010,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:9238290c613deeba,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Introduction and Hardware Overview > Install the Nano SIM Card,setup_configuration,"[""6f0c387b-1f88-5053-ab87-88c4b71a3cea"", ""37f50132-32d9-5fb0-a62d-366e401ac417""]",codex_selected_provenance_checked,id,Bagaimana cara memasang nano SIM LM1200 pada slot yang benar?,"Dapatkan nano-SIM dari penyedia seluler, matikan modem, letakkan modem mendatar dengan bagian bawah menghadap Anda, lalu masukkan kartu perlahan ke slot nano-SIM pada diagram panel belakang. Panel yang sama juga memuat sambungan antena, Ethernet Gigabit, reset, dan daya."
Q-111,Q-011,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:48e34928377b828f,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,"Get Started > Connect a Computer, Switch, Hub, Router, or WiFi Router to the Modem > Connect a Computer to the LAN Port of the Modem",setup_configuration,"[""36789817-932f-55f7-9c50-bb45d2df0cbe"", ""bac92cce-e737-5536-b2ae-ea8ce3d6c37d""]",codex_selected_provenance_checked,id,Bagaimana cara menghubungkan komputer atau router ke port LAN LM1200?,"Gunakan kabel Ethernet yang disertakan. Untuk komputer, hubungkan satu ujung ke komputer dan ujung lainnya ke port LAN Ethernet Gigabit modem. Untuk router, hubungkan port Ethernet atau Internet router ke port LAN modem yang sama."
Q-112,Q-012,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:38b50e33ee1e7189,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Manage the Modem LAN Settings > Change the DHCP Server Settings,setup_configuration,"[""7a457e5c-aa3c-5b7f-8670-bd1a2011d57a"", ""fa675707-eec3-5dae-b80f-46a21238adcf""]",codex_selected_provenance_checked,id,Bagaimana cara memilih mode jaringan LM1200 dan mengatur alamat yang diberikannya ke perangkat?,Gunakan Router mode ketika modem harus menyediakan alamat NAT dan DHCP untuk beberapa perangkat; pengaturan DHCP dapat diubah di 192.168.5.1. Gunakan Bridge mode ketika router atau switch yang terhubung menangani jaringan; mode ini meneruskan koneksi dan tidak menyediakan layanan DHCP bawaan yang sama.
Q-113,Q-013,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:88b9a28663a8f104,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Manage the Mobile Broadband Connection > Manually Connect to or Disconnect From the Mobile Broadband Network,setup_configuration,"[""44157573-a57c-5a85-a69b-05c25c03dc6a"", ""cf1f57e0-473a-57f3-8d91-a52b0070e80b""]",codex_selected_provenance_checked,id,Bagaimana cara memilih koneksi jaringan seluler otomatis atau manual pada LM1200?,"Di Settings > Mobile > Preferences, pilih Never untuk koneksi manual, Always except when roaming, atau Always untuk koneksi otomatis, lalu kirim pengaturan. Dalam mode manual, buka dashboard dan pilih Connect atau Disconnect sesuai kebutuhan. Opsi Always dapat menimbulkan biaya roaming di luar jangkauan penyedia."
Q-114,Q-014,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:86696f313ad41e44,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Secure Your Network > Manage Port Forwarding for Incoming Traffic > Remove a Service or Application for Port Forwarding,troubleshooting_diagnostics,"[""441256a8-38c5-5b89-952a-c44f2cd29e77"", ""72dd6f50-8da8-5970-b90b-3a0719762e64""]",codex_selected_provenance_checked,id,"Bagaimana cara mengelola aturan port forwarding di LM1200, termasuk layanan yang dituju?","Sebelum menambahkan aturan, cari port dan protokol layanan tersebut dan ingat bahwa port forwarding membuka perangkat dari luar, sehingga sebaiknya dinonaktifkan jika tidak diperlukan. Di Settings > Advanced > Port Forwarding, tambahkan layanan dengan nilai tersebut atau pilih tanda x di samping layanan yang ada untuk menghapusnya."
Q-115,Q-015,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:f8bc4360594722fe,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Secure Your Network > Manage SIM Card Security > Disable SIM Card Security,features_security_maintenance_limitations,"[""84875d88-f82a-5d68-88f2-2d33684ebeb7"", ""57b408ca-cdf1-5548-8faa-d0fbf7a09889"", ""eb06abbc-3f74-5ddc-bfd6-17572beb2155"", ""f06eeb80-8260-5ab3-b32e-10d527e746ba""]",codex_selected_provenance_checked,id,"Bagaimana cara mengelola keamanan SIM LM1200 dengan aman, termasuk mengubah PIN dan memulihkan SIM yang terblokir?","Keamanan SIM memerlukan PIN sebelum modem dapat terhubung. Jika aktif, ubah PIN dengan hati-hati dan nonaktifkan keamanan hanya dengan PIN yang benar bila tidak diperlukan lagi. Terlalu banyak percobaan salah dapat memblokir SIM; minta PUK dari penyedia lalu gunakan prosedur pembukaan blokir."
Q-116,Q-016,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:65329abb6d0ed1e0,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Manage the Modem and Monitor Usage and the Network > View Monthly Data and Session Data Usage,facts_specifications,"[""7e1a62c7-f256-5d08-a456-a62949c30491"", ""0ccb8b69-decb-5c77-9ef9-18e520716b11""]",codex_selected_provenance_checked,id,Apa arti angka pemakaian data bulanan dan sesi saat ini di LM1200?,Pemakaian bulanan dihitung sejak awal siklus tagihan dan direset pada siklus berikutnya. Pemakaian sesi menghitung koneksi saat ini dan direset setiap sesi.
Q-117,Q-017,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:623d8b68d20208e6,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Frequently Asked Questions > How do I access the modem’s web pages?,facts_specifications,"[""43434cb0-0be2-5d97-be19-dfb7256b7c44""]",codex_selected_provenance_checked,id,Di mana petunjuk untuk membuka pengaturan LM1200?,"Petunjuknya ada pada bagian Access the Modem’s Web Pages for the First Time, halaman 19."
Q-118,Q-018,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:6359ba84b27768d6,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Alerts and Troubleshooting > Quick Tips for Troubleshooting,troubleshooting_diagnostics,"[""ecb1143f-6095-5459-b965-f4eca8e4245c"", ""82ef2627-a58c-55ae-ab74-3f865a33e979""]",codex_selected_provenance_checked,id,Apa yang perlu saya periksa saat LM1200 tidak terhubung dan menampilkan peringatan?,"Periksa jangkauan seluler, akun yang aktif, posisi SIM, dan PIN SIM jika keamanannya aktif. Baca juga tabel peringatan: pesan seperti SIM Not Installed atau SIM Error mengarah pada pemeriksaan ulang SIM atau menghubungi penyedia. Untuk koneksi kabel, periksa kabel Ethernet dan pengaturan alamat DHCP."
Q-119,Q-019,398c0bb9-3253-4629-a5ed-18f51d9fb36b:OUTLINE:540f7aed0e05d214,398c0bb9-3253-4629-a5ed-18f51d9fb36b,netgear-lm1200.pdf,LM1200,Alerts and Troubleshooting > Troubleshoot the Mobile Broadband Internet Connection > Obtain an Internet IP Address From Your Service Provider,troubleshooting_diagnostics,"[""6f442d4b-b8ba-5fe7-b4e9-9e90463dc194"", ""683f18e6-f7fd-592e-8623-35a7300f6294""]",codex_selected_provenance_checked,id,Bagaimana cara memulihkan koneksi internet LM1200 saat perangkat belum menerima alamat?,"Jika alamat IP Internet adalah 0.0.0.0, periksa apakah profil APN tersedia lalu matikan dan nyalakan kembali modem. Jika modem sudah memiliki IP tetapi halaman tetap tidak terbuka, periksa batas data bulanan dan DNS komputer, lalu hubungi penyedia bila perlu."
Q-120,Q-020,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:d0ee27b3b2631033,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Specify Your Internet Settings > Manually set up the Internet connection > Specify an Internet connection that uses a login and PPPoE service,troubleshooting_diagnostics,"[""dbca2b5a-8673-5396-be6d-051cb0b860c4"", ""1190a45f-877b-5cd2-a8d9-5ab1c390c374""]",codex_selected_provenance_checked,id,Bagaimana cara mengatur koneksi internet R6350 yang memerlukan nama pengguna dan kata sandi dari provider?,"Buka routerlogin.net, pilih Internet dan opsi login PPPoE, masukkan username/password provider, lalu Apply dan Test."
Q-121,Q-021,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:d330686b16c734af,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Specify Your Internet Settings > Specify IPv6 Internet connections > Set up an IPv6 6to4 tunnel Internet connection,troubleshooting_diagnostics,"[""b60ce24d-2b57-52a7-93ab-556a06485338"", ""ad49e55f-a53b-5c41-8bf1-a36c022c9b3b""]",codex_selected_provenance_checked,id,Apa yang perlu diperiksa sebelum menyiapkan koneksi IPv6 6to4 pada R6350?,"Pastikan koneksi Internet IPv4 router berfungsi terlebih dahulu. Di ADVANCED > Advanced Setup > IPv6, pilih 6to4 Tunnel, pilih relay otomatis atau statis, atur DNS dan penetapan alamat, lalu terapkan. Masukkan nilai IPv6 dengan kelompok heksadesimal yang dipisahkan titik dua secara valid: maksimal delapan kelompok, maksimal empat karakter heksadesimal per kelompok, dan tidak ada rangkaian titik dua berlebih."
Q-122,Q-022,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:fac12b6c6fd62dc2,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Specify Your Internet Settings > Manage the MTU size > Change the MTU size,troubleshooting_diagnostics,"[""aba5c3ef-7a47-5a71-bbb4-2da2cc9d65dc"", ""ae418564-dba4-5258-bb5b-731e4c45585d"", ""d4e1d4fc-7655-51fc-8d81-af75a4b11734""]",codex_selected_provenance_checked,id,Bagaimana menentukan apakah MTU R6350 perlu diubah dan menerapkan nilai yang aman?,"MTU adalah ukuran paket terbesar yang dikirim perangkat. Biarkan nilai bawaan kecuali penyedia atau dukungan menyarankan perubahan, karena fragmentasi atau nilai salah dapat memblokir situs dan layanan aman. Jika perlu, buka ADVANCED > Setup > WAN Setup, masukkan 64–1500, lalu terapkan; 1500 umum untuk Ethernet, 1492 untuk PPPoE, dan 1436 untuk PPTP atau VPN."
Q-123,Q-023,d363d52d-99b4-4258-9e83-eca4fbdf4722:OUTLINE:f870b0410fe0711a,d363d52d-99b4-4258-9e83-eca4fbdf4722,netgear-r6350.pdf,R6350,Optimize Performance > Manage Default and Custom QoS Rules > Remove a QoS Rule,troubleshooting_diagnostics,"[""8eefd80d-9f8a-5850-b82e-4aef51283405"", ""31b5dd16-326a-5e79-817f-c2585e0248a2""]",codex_selected_provenance_checked,id,Bagaimana cara menghapus aturan prioritas kecepatan di R6350?,"Buka ADVANCED > Setup > QoS Setup, pilih aturan pada tabel, tekan Delete, lalu Apply."
